# Study Name: Ahlam-biopsies
# Study Description: 
# Study Comments: 
# Created By: GUEST
# Last Modified Date/Time: 09-20-2017 13:12:52 CEST
# Number of Experiments in Study: 26
# Instrument Type in the Study: QuantStudio™ 12K Flex Real-Time PCR System
# Barcode: 80004882 80004552 80004551 80004550 80004888 80004887 80004886 80004884 80004885 80004883 80004554 80004553 80004555 80004872 80004870 80004559 80004558 80004557 80004556 80004873 80004871 80004879 80004878 80004877 80004876 80004875 
# Normalization Method: Endogenous Control = [YWHAZ]
# Reference Biological Group: 0
# Max CT: 40.0
# Efficiency: [PYCRL = 100.0%  INADL = 100.0%  YWHAZ = 100.0%  ALDH18A1 = 100.0%  IL8 = 100.0%  PRODH_933 = 100.0%  DUSP8_712 = 100.0%  ABP1-AOC1 = 100.0%  FAM3A = 100.0%  IL15_562 = 100.0%  HPRT1 = 100.0%  GUSB_627 = 100.0%  PYCR1 = 100.0%  LAMB3 = 100.0%  DUSP3 = 100.0%  PYCR2 = 100.0%  DUSP1 = 100.0%  MGAM = 100.0%  GALC = 100.0%  TGM2 = 100.0%  IL15RA = 100.0%  TGFA = 100.0%  IL16_716 = 100.0%  TRAF6 = 100.0%]
# RQ Min/Max Calculation: Confidence Level = 95.0% 

Biological Group Name	Sample Name	Target Name	Amp Score	Cq Conf	Ct	Ct Mean	Adjusted Ct Mean	dCt Mean	dCt SE	RQ	RQ Min	RQ Max	P-Value	Auto Threshold	Threshold	Auto Baseline	Baseline Start	Baseline End	Omit
0	10200	GUSB_627	0.973	0.981	28.128	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10200	GUSB_627	0.974	0.979	28.119	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10201	GUSB_627	0.994	0.941	28.920	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10201	GUSB_627	0.999	0.980	28.933	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10204	GUSB_627	1.057	0.988	29.550	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10204	GUSB_627	1.063	0.974	29.826	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10205	GUSB_627	0.933	0.961	35.027	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	32	
0	10205	GUSB_627	0.956	0.967	34.660	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	31	
0	10202	GUSB_627	0.931	0.956	29.325	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10202	GUSB_627	0.929	0.980	29.779	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10180	TRAF6	1.203	0.992	26.765	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10180	TRAF6	1.197	0.955	27.000	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10203	GUSB_627	0.977	0.987	26.542	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10203	GUSB_627	0.964	0.977	27.769	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10181	TRAF6	1.118	0.987	28.415	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10181	TRAF6	1.156	0.985	28.016	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10182	TRAF6	1.228	0.987	26.902	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10182	TRAF6	1.213	0.983	26.912	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10183	TRAF6	1.234	0.979	27.132	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10183	TRAF6	1.197	0.990	27.646	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10184	TRAF6	1.171	0.988	27.283	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10184	TRAF6	1.157	0.988	27.490	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10185	TRAF6	1.138	0.990	28.996	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10185	TRAF6	1.136	0.970	28.734	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10186	TRAF6	1.227	0.990	25.961	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10186	TRAF6	1.205	0.993	25.924	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10187	TRAF6	1.121	0.988	28.305	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10187	TRAF6	1.155	0.991	28.109	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10188	TRAF6	1.147	0.991	28.358	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10188	TRAF6	1.137	0.977	28.706	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10179	TRAF6	1.173	0.985	29.630	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10179	TRAF6	1.167	0.992	29.454	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10178	TRAF6	1.138	0.993	27.448	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10178	TRAF6	1.156	0.983	27.594	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10153	LAMB3	1.156	0.990	26.479	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	23	
0	10153	LAMB3	1.162	0.993	26.463	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	23	
0	10152	LAMB3	1.099	0.993	26.990	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10152	LAMB3	1.137	0.993	26.943	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10151	LAMB3	1.210	0.993	26.525	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	23	
0	10151	LAMB3	1.211	0.966	26.598	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	23	
0	10150	LAMB3	1.135	0.957	27.385	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10150	LAMB3	1.146	0.989	27.453	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10154	LAMB3	1.134	0.984	27.015	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10154	LAMB3	1.139	0.991	27.035	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10159	LAMB3	1.219	0.990	25.223	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	22	
0	10159	LAMB3	1.221	0.987	25.280	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	22	
0	10158	LAMB3	1.144	0.977	28.914	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	26	
0	10158	LAMB3	1.152	0.994	28.752	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	25	
0	10133	TRAF6	1.148	0.989	33.272	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10133	TRAF6	1.147	0.942	31.478	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	29	
0	10132	TRAF6	0.000	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10132	TRAF6	0.000	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10230	GUSB_627	0.971	0.989	28.529	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10230	GUSB_627	0.990	0.975	28.626	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10131	TRAF6	0.000	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10131	TRAF6	Undetermined	Undetermined	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	-1	-1	True
0	10130	TRAF6	1.107	0.987	28.747	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10130	TRAF6	1.106	0.976	28.756	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10236	GUSB_627	0.949	0.948	28.569	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10236	GUSB_627	0.959	0.984	28.482	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10235	GUSB_627	0.986	0.987	26.159	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10235	GUSB_627	0.996	0.977	26.229	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10231	GUSB_627	1.057	0.992	26.426	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10231	GUSB_627	1.057	0.987	26.423	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10234	GUSB_627	1.002	0.956	27.527	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10234	GUSB_627	0.992	0.983	27.417	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10233	GUSB_627	0.998	0.990	27.083	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10233	GUSB_627	1.006	0.967	26.961	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10228	GUSB_627	0.881	0.975	28.161	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10228	GUSB_627	0.950	0.983	27.867	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10129	TRAF6	1.197	0.967	27.265	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10129	TRAF6	1.191	0.990	27.508	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10127	TRAF6	1.146	0.989	33.046	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10127	TRAF6	1.136	0.958	33.189	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10128	TRAF6	1.145	0.987	27.423	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10128	TRAF6	1.136	0.971	27.547	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10125	TRAF6	1.177	0.981	32.877	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10125	TRAF6	1.181	0.927	32.048	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10126	TRAF6	Undetermined	Undetermined	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	-1	-1	True
0	10126	TRAF6	Undetermined	Undetermined	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	-1	-1	True
0	10123	TRAF6	1.129	0.985	29.361	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10123	TRAF6	1.102	0.986	29.192	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10124	TRAF6	0.820	0.891	38.284	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	35	
0	10124	TRAF6	1.082	0.976	35.687	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	32	
0	10120	TRAF6	1.131	0.983	29.713	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10120	TRAF6	1.145	0.990	29.404	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10122	TRAF6	1.125	0.988	28.271	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10122	TRAF6	1.144	0.988	28.655	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10121	TRAF6	1.109	0.987	33.096	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10121	TRAF6	1.108	0.987	33.060	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10227	GUSB_627	0.968	0.985	27.299	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10227	GUSB_627	1.003	0.989	27.370	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10224	GUSB_627	0.994	0.989	27.885	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10224	GUSB_627	0.999	0.989	27.966	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10223	GUSB_627	0.937	0.978	28.980	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10223	GUSB_627	0.881	0.971	29.563	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10222	GUSB_627	0.800	0.961	30.383	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10222	GUSB_627	0.976	0.987	28.938	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10220	GUSB_627	1.013	0.987	28.784	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10220	GUSB_627	1.016	0.990	28.939	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10217	GUSB_627	0.900	0.969	29.058	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10217	GUSB_627	0.931	0.974	29.066	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10218	GUSB_627	0.969	0.987	29.724	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10218	GUSB_627	0.965	0.985	29.597	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10118	TRAF6	1.164	0.988	31.093	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10118	TRAF6	1.102	0.979	31.374	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10119	TRAF6	1.071	0.973	35.064	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	31	
0	10119	TRAF6	1.081	0.980	35.340	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	32	
0	10113	TRAF6	1.118	0.983	29.347	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10113	TRAF6	1.129	0.987	29.370	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10115	TRAF6	1.147	0.986	29.914	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10115	TRAF6	1.172	0.982	30.731	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10151	TRAF6	1.238	0.990	28.422	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10151	TRAF6	1.220	0.968	28.631	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10150	TRAF6	1.167	0.921	28.063	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10150	TRAF6	1.179	0.989	27.815	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10154	TRAF6	1.158	0.982	26.555	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10154	TRAF6	1.153	0.988	26.619	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10153	TRAF6	1.178	0.987	26.946	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10153	TRAF6	1.189	0.987	26.865	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10252	GUSB_627	0.995	0.971	31.402	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	28	
0	10252	GUSB_627	0.973	0.982	31.828	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	28	
0	10152	TRAF6	1.145	0.987	28.484	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10152	TRAF6	1.136	0.977	28.271	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10251	GUSB_627	0.926	0.969	27.500	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10251	GUSB_627	0.933	0.969	27.636	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10255	GUSB_627	0.928	0.907	29.753	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10255	GUSB_627	0.931	0.978	29.588	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10147	TRAF6	1.118	0.990	28.411	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10147	TRAF6	1.105	0.992	28.145	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10145	TRAF6	0.000	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10145	TRAF6	0.000	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10149	TRAF6	1.094	0.985	30.916	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10149	TRAF6	1.104	0.982	31.878	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	29	
0	10140	TRAF6	1.135	0.837	28.399	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10140	TRAF6	1.167	0.988	27.130	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10142	TRAF6	1.154	0.985	29.833	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10142	TRAF6	1.166	0.988	30.265	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10141	TRAF6	1.113	0.945	27.460	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10141	TRAF6	1.155	0.981	27.892	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10144	TRAF6	1.147	0.989	34.719	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	31	
0	10144	TRAF6	1.067	0.977	35.174	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	32	
0	10143	TRAF6	1.120	0.984	27.441	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10143	TRAF6	1.088	0.969	27.844	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10244	GUSB_627	0.960	0.960	29.977	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10244	GUSB_627	0.590	0.781	35.251	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	29	True
0	10243	GUSB_627	1.017	0.965	31.310	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	28	
0	10243	GUSB_627	1.000	0.982	32.213	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	29	
0	10249	GUSB_627	1.006	0.961	26.938	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10249	GUSB_627	1.001	0.979	27.027	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10248	GUSB_627	0.983	0.967	26.626	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10248	GUSB_627	0.999	0.983	26.929	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10246	GUSB_627	0.990	0.983	27.156	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10246	GUSB_627	1.019	0.984	27.322	29.890	29.890	0.527	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10199	LAMB3	1.158	0.992	27.220	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10199	LAMB3	1.162	0.946	27.643	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10192	LAMB3	1.138	0.994	26.820	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10192	LAMB3	1.131	0.984	26.735	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10135	TRAF6	0.653	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10135	TRAF6	Undetermined	Undetermined	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	-1	-1	True
0	10193	LAMB3	1.144	0.993	24.670	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	22	
0	10193	LAMB3	1.120	0.989	24.610	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	21	
0	10136	TRAF6	1.158	0.984	28.699	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10136	TRAF6	1.168	0.977	28.390	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10137	TRAF6	1.127	0.984	33.725	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10137	TRAF6	1.124	0.986	34.761	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	32	
0	10191	LAMB3	1.127	0.993	27.114	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10191	LAMB3	1.147	0.985	27.237	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	24	
0	10138	TRAF6	1.076	0.981	29.906	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10138	TRAF6	1.079	0.981	29.774	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10196	LAMB3	1.131	0.988	32.309	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	29	
0	10196	LAMB3	1.132	0.989	31.327	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	28	
0	10139	TRAF6	Undetermined	Undetermined	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	-1	-1	True
0	10139	TRAF6	0.000	0.000	Undetermined	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	39	True
0	10194	LAMB3	1.200	0.982	23.957	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	21	
0	10194	LAMB3	1.220	0.994	23.831	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	21	
0	10195	LAMB3	1.122	0.991	25.998	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	23	
0	10195	LAMB3	1.113	0.985	26.033	27.832	27.832	-1.659	0.097	1.000	0.875	1.143	1.000	True	0.041	True	3	23	
0	10013	TGFA	0.000	0.000	Undetermined	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	39	True
0	10013	TGFA	0.000	0.000	Undetermined	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	39	True
0	10012	TGFA	1.107	0.985	34.099	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	31	
0	10012	TGFA	1.197	0.989	32.717	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	29	
0	10015	TGFA	1.164	0.964	32.083	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	29	
0	10015	TGFA	1.197	0.984	31.700	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	28	
0	10014	TGFA	0.000	0.000	Undetermined	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	39	True
0	10014	TGFA	0.000	0.000	Undetermined	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	39	True
0	10017	TGFA	1.254	0.980	27.819	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	25	
0	10017	TGFA	1.256	0.989	27.676	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	24	
0	10140	YWHAZ	0.850	0.918	27.602	29.491	29.491							True	0.040	True	3	25	
0	10140	YWHAZ	0.921	0.956	27.011	29.491	29.491							True	0.040	True	3	24	
0	10016	TGFA	1.245	0.981	30.746	30.215	30.215	0.922	0.083	1.000	0.893	1.120	1.000	True	0.049	True	3	27	
